labname	sitename	lysis_ratio	UTM_E	UTM_N	be10	tri	slope	aspect	Nss	Ess	twi	ht	ht.r250	ht.r500	ht.r1k	cov2_4	cov2_4.r250	cov2_4.r500	cov2_4.r1k	cov4_16	cov4_16.r250	cov4_16.r500	cov4_16.r1k	be500	mTopo	cut.r1k.pt	clearcut	insideHJA	oldGrowthIndex	elevation_f	canopyHeight_f	minT_annual	maxT_annual	precipitation_mm	distToRoad_m	distToStream_m	YrsSinceDist	B1_20180717	B2_20180717	B3_20180717	B4_20180717	B5_20180717	B6_20180717	B7_20180717	B10_20180717	B11_20180717	NDVI_20180717	EVI_20180717	B_20180717	G_20180717	W_20180717	B1_20180726	B2_20180726	B3_20180726	B4_20180726	B5_20180726	B6_20180726	B7_20180726	B10_20180726	B11_20180726	NDVI_20180726	EVI_20180726	B_20180726	G_20180726	W_20180726	B1_20180802	B2_20180802	B3_20180802	B4_20180802	B5_20180802	B6_20180802	B7_20180802	B10_20180802	B11_20180802	NDVI_20180802	EVI_20180802	B_20180802	G_20180802	W_20180802	B1_20180818	B2_20180818	B3_20180818	B4_20180818	B5_20180818	B6_20180818	B7_20180818	B10_20180818	B11_20180818	NDVI_20180818	EVI_20180818	B_20180818	G_20180818	W_20180818	mean.NDVI	mean.EVI	mean.bright	mean.green	mean.wet	mean.NDVI.scale	mean.EVI.scale	mean.green.scale	mean.bright.scale	mean.wet.scale	l_Cover_2m_max	l_Cover_2m_max_all	l_Cover_2m_4m	l_Cover_2m_4m_all	l_Cover_4m_16m	l_p25	l_p25_all	l_p95	l_p95_all	l_rumple	uniqueID	elevation_m	canopyHeight_m	B1_median	B2_median	B3_median	B4_median	B5_median	B6_median	B7_median	B10_median	B11_median	lg_DistStream	lg_DistRoad	lg_YrsDisturb	lg_cover2m_max	lg_cover2m_4m	lg_cover4m_16m	ndmi_stdDev	ndvi_p5	ndvi_p50	ndvi_p95	ndmi_p5	ndmi_p50	ndmi_p95	savi_p50	LC08_045029_20180726_B1	LC08_045029_20180726_B3	LC08_045029_20180726_B4	LC08_045029_20180726_B5	LC08_045029_20180726_B7	LC08_045029_20180726_B10	ndmi_stdDev_100m	ndvi_p5_100m	ndvi_p50_100m	ndvi_p95_100m	ndmi_p5_100m	ndmi_p50_100m	ndmi_p95_100m	savi_p50_100m	LC08_045029_20180726_B1_100m	LC08_045029_20180726_B3_100m	LC08_045029_20180726_B4_100m	LC08_045029_20180726_B5_100m	LC08_045029_20180726_B7_100m	LC08_045029_20180726_B10_100m	tpi250	tpi500	tpi1k	tpi
S-3-1	150802-M1-S2	0.036363636	565612	4903947	811.4268188	2.552146912	19.03872959	318.5430449	0.749453319	-0.662057189	5.054198493	50.36000061	26.11425948	29.64302476	31.31692647	0.08006569	0.04749989	0.033977717	0.025046206	0.025688333	0.243053243	0.200878415	0.194505004	808.6660424	2.760776449	0.485021398	yes	no	33	2665.659912	4.880126953	3.50999999	14.38000011	2140.879883	35.1231535	513.5353611	13	28	81	346	225	2864	1153	501	3007	2998	854	1828	2404	1979	-491	166	185	391	252	3172	1189	522	3014	3003	852	2213	2652	2178	-459	62	106	306	212	2827	1026	449	2958	2949	860	1978	2312	1971	-391	-26	40	263	181	2683	1056	457	2976	2971	873	1802	2192	1894	-459	0.85975	1.95525	2390	2005.5	-450	-0.442038894	-0.589680876	0.693104521	1.025358893	-0.851790227	0.276245892	0.352089703	0.08006569	0.065510117	0.025688333	3.529999971	16.20000076	50.36000061	49.81000137	4.2091465	150802_M1_S2	812.4931412	1.487462695	45	93.5	326	218.5	2845.5	1104.5	479	2991.5	2984.5	6.241320837	3.558889028	2.565026278	-1.28285047	-2.512495466	-3.623528759	0.080079828	0.802337229	0.863035679	0.91994071	0.365545154	0.532547176	0.728727877	-0.798726559	136	338	185	3295	411	3013	0.080742886	0.667863145	0.850216975	0.926067439	0.353379509	0.505617307	0.67830959	-0.758279281	151.9714286	359.2	217.7142857	3035.057143	449.5714286	3013.657143	203.8060303	190.1278229	174.2780914	3
S-1-4	155365-M1-S2	0.342857143	559531	4905949	1145.901855	1.955307007	13.9827852	55.81895189	0.561809771	0.827266451	7.11195134	17.20000076	17.17083556	24.58840769	28.21752193	0.136892751	0.080736129	0.075045305	0.047985616	0.638056815	0.275655681	0.233857494	0.180431443	1140.160337	5.741518158	0.266476462	yes	no	24	3759.321289	50.12158203	2.680000067	13.10999966	2321.899902	34.75224728	856.9424539	46	9	58	266	161	3084	958	387	2999	2985	900	2020	2370	2228	-291	150	168	337	181	3664	1087	400	3004	2995	905	2494	2809	2639	-270	33	72	252	151	3241	865	330	2950	2943	910	2141	2409	2368	-173	-53	7	178	108	2869	786	308	2976	2966	927	1991	2098	2128	-196	0.9105	2.1615	2421.5	2340.75	-232.5	0.675995365	0.450723797	1.6177227	1.102144641	0.136135503	0.86171037	0.821024597	0.136892751	0.128542915	0.638056815	5.230000019	5.21999979	17.20000076	17.02000046	4.174366474	155365_M1_S2	1145.841129	15.2770582	21	65	259	156	3162.5	911.5	358.5	2987.5	2975.5	6.753371935	3.548273015	3.828663135	-0.147676253	-1.981279064	-0.447761917	0.056885589	0.697600007	0.909892201	0.94320631	0.475147724	0.593743026	0.698172629	-0.89049077	133	310	165	3482	354	3002	0.061865692	0.660307118	0.867831023	0.919588324	0.41670751	0.539260773	0.666226644	-0.808733039	150.5	354.3888889	219.6388889	3173.694444	435.3888889	3001.972222	280.6470947	269.1257935	269.1943359	2
S-1-5	159408-M1-S2	0.06	557638	4905945	1250.114502	3.858276367	25.96021433	246.3187085	-0.401648768	-0.915793791	5.915084951	18.93400002	13.00433212	15.08831795	18.67824991	0.015492704	0.055651947	0.053616601	0.057627897	0.713204801	0.45255807	0.449159289	0.341874979	1256.364651	-6.250148576	0.586875892	yes	no	3	4095.676514	30.78588867	2.309999943	12.52000046	2463.189941	29.43668819	756.5364354	43	-19	45	248	140	2602	668	261	2977	2971	897	1981	1952	1881	-104	126	152	327	201	2905	836	354	2993	2984	870	2274	2288	2039	-188	-1	43	219	145	2543	667	282	2935	2928	892	1939	1913	1838	-130	-64	4	175	108	2515	623	245	2966	2958	917	1920	1828	1858	-103	0.894	2.0285	1995.25	1904	-131.25	0.312496542	-0.22017958	0.41316792	0.063099399	0.596031964	0.962889552	0.875649214	0.015492704	0.021516545	0.713204801	10.47999954	9.930000305	18.93400002	18.78000069	4.111343861	159408_M1_S2	1248.362201	9.383538867	-10	44	233.5	142.5	2572.5	667.5	271.5	2971.5	2964.5	6.628752017	3.382275765	3.761223371	-0.036778563	-4.104837192	-0.336585522	0.0340914	0.871661246	0.9111709	0.940508783	0.558877528	0.617428899	0.689836264	-0.926000297	110	292	146	2923	258	2994	0.048595604	0.793434213	0.879906192	0.922526336	0.506036558	0.574168563	0.686381448	-0.861119625	131.6111111	346.3055556	207.9166667	2946.361111	360.6944444	2992.916667	303.8272095	NA	NA	NA
S-1-6	159408-M2-S2	0.12	557638	4905945	1250.114502	3.858276367	25.96021433	246.3187085	-0.401648768	-0.915793791	5.915084951	18.93400002	13.00433212	15.08831795	18.67824991	0.015492704	0.055651947	0.053616601	0.057627897	0.713204801	0.45255807	0.449159289	0.341874979	1256.364651	-6.250148576	0.586875892	yes	no	3	4095.676514	30.78588867	2.309999943	12.52000046	2463.189941	29.43668819	756.5364354	43	-19	45	248	140	2602	668	261	2977	2971	897	1981	1952	1881	-104	126	152	327	201	2905	836	354	2993	2984	870	2274	2288	2039	-188	-1	43	219	145	2543	667	282	2935	2928	892	1939	1913	1838	-130	-64	4	175	108	2515	623	245	2966	2958	917	1920	1828	1858	-103	0.894	2.0285	1995.25	1904	-131.25	0.312496542	-0.22017958	0.41316792	0.063099399	0.596031964	0.962889552	0.875649214	0.015492704	0.021516545	0.713204801	10.47999954	9.930000305	18.93400002	18.78000069	4.111343861	159408_M2_S2	1248.362201	9.383538867	-10	44	233.5	142.5	2572.5	667.5	271.5	2971.5	2964.5	6.628752017	3.382275765	3.761223371	-0.036778563	-4.104837192	-0.336585522	0.0340914	0.871661246	0.9111709	0.940508783	0.558877528	0.617428899	0.689836264	-0.926000297	110	292	146	2923	258	2994	0.048595604	0.793434213	0.879906192	0.922526336	0.506036558	0.574168563	0.686381448	-0.861119625	131.6111111	346.3055556	207.9166667	2946.361111	360.6944444	2992.916667	303.8272095	NA	NA	NA
S-3-2	161191-M1-S2	0.4	565031	4904352	730.5570068	2.519706726	15.8835537	168.9949051	-0.981610212	0.190896284	9.413533898	53.72000122	30.51973003	30.09921577	29.61931288	0.001246451	0.022683697	0.021508239	0.025573039	0.055190083	0.231144555	0.241860309	0.213726467	776.2157764	-45.65876959	0.613124108	no	no	32	2400.47998	135.2199707	3.690000057	14.48999977	2123.879883	43.81621462	99.25603507	200	22	60	249	137	2618	840	322	3017	3006	900	2073	2031	1884	-256	154	171	347	188	2993	1015	395	3027	3016	881	2469	2409	2101	-321	52	85	247	138	2497	757	294	2960	2951	895	2193	1934	1788	-201	-38	10	200	108	2589	798	312	2987	2977	919	1960	1952	1899	-246	0.89875	2.17375	2081.5	1918	-256	0.417140142	0.51251753	0.451779865	0.27334609	0.029394102	0.999099791	0.970857441	0.001246451	0.014200188	0.055190083	34.31999969	21.38999939	53.72000122	50.71849823	5.183645248	161191_M1_S2	731.6662979	41.21504707	37	72.5	248	137.5	2603.5	819	317	3002	2991.5	4.597712799	3.780026768	5.298322367	9.98E-05	-6.098403619	-2.879015003	0.037980048	0.824125528	0.884795725	0.931343257	0.497605115	0.552675784	0.635325909	-0.828914225	155	377	185	3706	421	3023	0.046877955	0.775583564	0.86164931	0.912394554	0.444215321	0.533358612	0.618128139	-0.799920822	175	390.2972973	227.5945946	3219.675676	438.6486486	3024	167.0972137	133.7799072	96.81568146	5
S-3-3	179439-M1-S2	0.162162162	564607	4903596	712.473999	1.691795349	4.84151023	156.4760005	-0.91689297	0.399133164	12.93414037	57.20999908	40.55527335	36.31185035	32.5514492	0.011302887	0.011684677	0.018144206	0.024308671	0.182144493	0.140424403	0.215172347	0.212374524	721.2167694	-8.742770392	0.77403709	no	no	52	2338.77002	116.25	3.910000086	14.72999954	2091.669922	47.64814061	86.2344706	200	6	42	199	110	2240	667	250	3007	2997	906	2059	1704	1625	-173	157	164	312	167	2713	838	319	3015	3005	884	2560	2148	1911	-212	52	78	235	131	2385	692	256	2952	2941	895	2178	1830	1713	-156	-39	-1	153	82	2206	635	233	2979	2972	928	1961	1627	1634	-166	0.90325	2.1895	1827.25	1720.75	-176.75	0.516276185	0.591966614	-0.092234858	-0.34642459	0.389362443	0.994348586	0.949161232	0.011302887	0.024184562	0.182144493	17.92749977	13.81999969	57.20999908	53.52999878	8.803226471	179439_M1_S2	712.8571021	35.433	29	60	217	120.5	2312.5	679.5	253	2993	2984.5	4.457081585	3.863864594	5.298322367	-0.004662266	-4.397921367	-1.697479859	0.025119686	0.850226939	0.881010056	0.915537834	0.486174315	0.550152004	0.572844684	-0.825102568	163	313	172	2719	312	3017	0.032986098	0.845513729	0.882127672	0.924245158	0.482481342	0.556556925	0.59656603	-0.834687025	155.3428571	315.9142857	170.2857143	2768.8	327.2571429	3016.028571	179.5085449	157.811264	110.0626068	4
S-1-7	207746-M1-S2	0.15	561269	4904331	926.8897705	2.979431152	20.95312109	78.22650043	0.204043285	0.978961868	4.373810574	9.987999916	24.25503113	28.83987738	31.06540756	0.200478554	0.054247716	0.046611932	0.041252778	0	0.113294963	0.165907213	0.158403484	888.5251939	38.3645766	0.210841655	yes	no	14	3041.431641	26.99194336	3.779999971	14.13000011	2205.790039	40.06713856	360.6856241	32	16	60	330	169	2874	869	318	3017	3008	888	1966	2237	2049	-206	152	175	429	223	3176	1021	382	3019	3008	868	2305	2567	2207	-260	47	77	293	156	2759	795	297	2962	2950	892	2086	2124	1975	-172	-55	6	239	131	2622	782	290	2986	2978	904	1851	1989	1906	-202	0.888	2.052	2229.25	2034.25	-210	0.180315152	-0.101636502	0.772396907	0.633507813	0.238334717	0.657152653	0.634969831	0.200478554	0.196052849	0	3.539999962	3.519999981	9.987999916	9.968000412	3.377647877	207746_M1_S2	927.0283642	8.227144336	31.5	68.5	311.5	162.5	2816.5	832	307.5	3001.5	2993	5.888009504	3.690581469	3.465767152	-0.41831838	-1.602072336	-6.907755279	0.043575945	0.844635487	0.891891897	0.926985085	0.505175471	0.592657804	0.672116637	-0.888874948	172	409	243	3582	383	3020	0.071082124	0.735814136	0.851299609	0.911136462	0.417940283	0.523145355	0.66425455	-0.784574902	165.7714286	415.3428571	254.5142857	2957.342857	438.5428571	3019.742857	245.8661957	243.6690521	242.7843323	2
S-1-8	207746-M2-S2	0.1	561269	4904331	926.8897705	2.979431152	20.95312109	78.22650043	0.204043285	0.978961868	4.373810574	9.987999916	24.25503113	28.83987738	31.06540756	0.200478554	0.054247716	0.046611932	0.041252778	0	0.113294963	0.165907213	0.158403484	888.5251939	38.3645766	0.210841655	yes	no	14	3041.431641	26.99194336	3.779999971	14.13000011	2205.790039	40.06713856	360.6856241	32	16	60	330	169	2874	869	318	3017	3008	888	1966	2237	2049	-206	152	175	429	223	3176	1021	382	3019	3008	868	2305	2567	2207	-260	47	77	293	156	2759	795	297	2962	2950	892	2086	2124	1975	-172	-55	6	239	131	2622	782	290	2986	2978	904	1851	1989	1906	-202	0.888	2.052	2229.25	2034.25	-210	0.180315152	-0.101636502	0.772396907	0.633507813	0.238334717	0.657152653	0.634969831	0.200478554	0.196052849	0	3.539999962	3.519999981	9.987999916	9.968000412	3.377647877	207746_M2_S2	927.0283642	8.227144336	31.5	68.5	311.5	162.5	2816.5	832	307.5	3001.5	2993	5.888009504	3.690581469	3.465767152	-0.41831838	-1.602072336	-6.907755279	0.043575945	0.844635487	0.891891897	0.926985085	0.505175471	0.592657804	0.672116637	-0.888874948	172	409	243	3582	383	3020	0.071082124	0.735814136	0.851299609	0.911136462	0.417940283	0.523145355	0.66425455	-0.784574902	165.7714286	415.3428571	254.5142857	2957.342857	438.5428571	3019.742857	245.8661957	243.6690521	242.7843323	2
S-1-9	217961-M1-S2	0.6	559905	4904157	1135.258545	1.868103027	14.0255739	48.68000982	0.66026374	0.751033817	7.586016438	37.93000031	25.48759512	28.42815792	30.87433381	1.30E-04	0.036791794	0.037797433	0.035500847	0.021846553	0.147975469	0.168781434	0.178187801	1123.239402	12.01914312	0.196861626	no	no	42	3724.183838	98.75952148	3.170000076	13.84000015	2207.959961	13.29934609	979.8862031	200	16	80	289	157	2769	741	265	2995	2986	892	2098	2105	1988	-115	156	192	377	218	3110	866	315	3002	2988	868	2426	2444	2179	-136	52	93	277	159	2719	717	259	2941	2933	889	2150	2066	1949	-104	-42	21	220	119	2683	680	245	2972	2965	915	1978	1970	1970	-102	0.891	2.163	2146.25	2021.5	-114.25	0.246405847	0.458290377	0.737232458	0.431183461	0.673249147	0.988166451	0.939958811	1.30E-04	0.001338826	0.021846553	26.12000084	24.80999947	37.93000031	37.52000046	4.502748966	217961_M1_S2	1135.131234	30.10190215	34	86.5	283	158	2744	729	262	2983.5	2975.5	6.887437466	2.587790057	5.298322367	-0.010892659	-6.785503121	-3.778955013	0.039438448	0.837343574	0.885814548	0.929379821	0.512572527	0.588155806	0.648236811	-0.882079899	131	338	187	2764	312	3005	0.045611026	0.793672234	0.861771694	0.908768056	0.485840515	0.563593239	0.654201976	-0.8452489	164.4444444	390.2222222	242.0833333	2986.833333	375.7777778	3004.916667	275.9649963	271.0581055	333.6376038	2
S-4-3	248762-M1-S2	0.092307692	564142	4900864	830.7251587	0.946609497	6.751329827	277.2389687	0.126007974	-0.992029229	8.02014664	30.28549957	28.13462286	29.41601607	32.41249857	0.084762111	0.029952177	0.034144002	0.033378615	0.048231009	0.230020451	0.219202829	0.186477358	847.6501646	-16.92500589	0.655920114	yes	no	39	2725.840088	3.949951172	3.799999952	14.67000008	2001.650024	54.14431711	1109.62215	12	27	85	356	219	3244	1277	561	3018	3010	873	1928	2676	2272	-552	185	205	437	266	3520	1446	615	3023	3011	859	2272	2984	2418	-621	66	102	312	209	3047	1102	464	2967	2958	871	2005	2466	2144	-416	-26	34	281	189	3022	1169	513	2985	2980	882	1815	2446	2147	-510	0.87125	2.005	2643	2245.25	-524.75	-0.188691229	-0.338722658	1.354334076	1.64208252	-1.191318725	0.243644401	0.325177103	0.084762111	0.089847431	0.048231009	2.74000001	3.50999999	30.28549957	28.59600067	3.550056458	248762_M1_S2	830.8360588	1.203945117	46.5	93.5	334	214	3145.5	1223	537	3001.5	2995	7.011775732	3.99167149	2.48498998	-1.407949546	-2.456177963	-3.011231582	0.067376638	0.73274225	0.823394477	0.887168169	0.255045861	0.442137927	0.503546119	-0.66312778	185	437	266	3520	615	3023	0.073418246	0.682874993	0.815078407	0.882059188	0.242046307	0.414777898	0.522692813	-0.622075905	190.5714286	427.1142857	295.8	3079.771429	618.2285714	3019.6	196.2675781	179.2016144	196.0732422	3
S-4-4	248762-M2-S2	0.025751073	564142	4900864	830.7251587	0.946609497	6.751329827	277.2389687	0.126007974	-0.992029229	8.02014664	30.28549957	28.13462286	29.41601607	32.41249857	0.084762111	0.029952177	0.034144002	0.033378615	0.048231009	0.230020451	0.219202829	0.186477358	847.6501646	-16.92500589	0.655920114	yes	no	39	2725.840088	3.949951172	3.799999952	14.67000008	2001.650024	54.14431711	1109.62215	12	27	85	356	219	3244	1277	561	3018	3010	873	1928	2676	2272	-552	185	205	437	266	3520	1446	615	3023	3011	859	2272	2984	2418	-621	66	102	312	209	3047	1102	464	2967	2958	871	2005	2466	2144	-416	-26	34	281	189	3022	1169	513	2985	2980	882	1815	2446	2147	-510	0.87125	2.005	2643	2245.25	-524.75	-0.188691229	-0.338722658	1.354334076	1.64208252	-1.191318725	0.243644401	0.325177103	0.084762111	0.089847431	0.048231009	2.74000001	3.50999999	30.28549957	28.59600067	3.550056458	248762_M2_S2	830.8360588	1.203945117	46.5	93.5	334	214	3145.5	1223	537	3001.5	2995	7.011775732	3.99167149	2.48498998	-1.407949546	-2.456177963	-3.011231582	0.067376638	0.73274225	0.823394477	0.887168169	0.255045861	0.442137927	0.503546119	-0.66312778	185	437	266	3520	615	3023	0.073418246	0.682874993	0.815078407	0.882059188	0.242046307	0.414777898	0.522692813	-0.622075905	190.5714286	427.1142857	295.8	3079.771429	618.2285714	3019.6	196.2675781	179.2016144	196.0732422	3
S-4-5	252447-M1-S2	0.04	563239	4900683	729.8882446	2.25919342	16.36825567	265.3541205	-0.080997067	-0.99671434	6.476274086	16	23.86408479	29.41004548	31.02614236	0.016929632	0.048009372	0.043950405	0.033136076	0.908326626	0.334305208	0.285531177	0.210122851	718.6949633	11.19328138	0.602853067	yes	no	15	2394.340088	45.55981445	4.03000021	14.98999977	2019.530029	56.64276602	686.9234804	37	17	55	288	142	2664	715	246	3014	3006	898	2030	2018	1919	-108	157	177	373	195	2918	845	299	3017	3007	874	2465	2307	2043	-151	53	86	286	143	2607	697	240	2952	2944	896	2183	1985	1870	-100	-35	15	218	105	2564	663	224	2980	2974	921	1994	1882	1887	-102	0.89725	2.168	2048	1929.75	-115.25	0.384094795	0.483512308	0.484186319	0.191685057	0.66870696	0.973396301	0.794766009	0.016929632	0.081973135	0.908326626	9.297499657	7.199999809	16	15.35000038	2.783430815	252447_M1_S2	729.7948588	13.88663144	35	70.5	287	142.5	2635.5	706	243	2997	2990	6.53222436	4.036781938	3.610944939	-0.025937178	-4.021300513	-0.095050925	0.030689834	0.833079278	0.875910342	0.921318829	0.504519761	0.580955386	0.609566927	-0.871302128	157	373	195	2918	299	3017	0.044383678	0.772623665	0.861992265	0.907737557	0.459323905	0.552228107	0.637266878	-0.828216946	169.3428571	375.4	209.2571429	2895.114286	347.4857143	3017.485714	180.8467865	176.8771057	170.5614929	3
S-4-6	252447-M2-S2	0.060913706	563239	4900683	729.8882446	2.25919342	16.36825567	265.3541205	-0.080997067	-0.99671434	6.476274086	16	23.86408479	29.41004548	31.02614236	0.016929632	0.048009372	0.043950405	0.033136076	0.908326626	0.334305208	0.285531177	0.210122851	718.6949633	11.19328138	0.602853067	yes	no	15	2394.340088	45.55981445	4.03000021	14.98999977	2019.530029	56.64276602	686.9234804	37	17	55	288	142	2664	715	246	3014	3006	898	2030	2018	1919	-108	157	177	373	195	2918	845	299	3017	3007	874	2465	2307	2043	-151	53	86	286	143	2607	697	240	2952	2944	896	2183	1985	1870	-100	-35	15	218	105	2564	663	224	2980	2974	921	1994	1882	1887	-102	0.89725	2.168	2048	1929.75	-115.25	0.384094795	0.483512308	0.484186319	0.191685057	0.66870696	0.973396301	0.794766009	0.016929632	0.081973135	0.908326626	9.297499657	7.199999809	16	15.35000038	2.783430815	252447_M2_S2	729.7948588	13.88663144	35	70.5	287	142.5	2635.5	706	243	2997	2990	6.53222436	4.036781938	3.610944939	-0.025937178	-4.021300513	-0.095050925	0.030689834	0.833079278	0.875910342	0.921318829	0.504519761	0.580955386	0.609566927	-0.871302128	157	373	195	2918	299	3017	0.044383678	0.772623665	0.861992265	0.907737557	0.459323905	0.552228107	0.637266878	-0.828216946	169.3428571	375.4	209.2571429	2895.114286	347.4857143	3017.485714	180.8467865	176.8771057	170.5614929	3
S-4-7	257002-M1-S2	0.571428571	561506	4903045	1004.211182	1.820510864	5.998481601	352.0276869	0.990335205	-0.138694559	3.139406455	37.4090004	28.12018339	34.04719331	33.89422601	0.024620146	0.031348002	0.032939771	0.034918581	0.495075971	0.225840351	0.181207866	0.162763649	918.1445105	86.06667116	0.183737518	no	no	22	3292.755859	69.18969727	3.779999971	13.97999954	2065.409912	28.31872761	796.5828407	200	4	50	260	150	2629	744	309	2996	2991	892	1964	2014	1887	-175	139	155	323	181	2894	798	316	3011	2998	882	2406	2249	2046	-148	40	70	240	139	2514	655	251	2938	2932	895	2102	1896	1812	-104	-72	-11	165	79	2366	584	211	2973	2967	935	1955	1699	1764	-91	0.901	2.10675	1964.5	1877.25	-129.5	0.466708164	0.174543648	0.339391526	-0.011858117	0.603980792	0.909116507	0.900070608	0.024620146	0.032721281	0.495075971	8.742500305	8.324999809	37.4090004	37.04000092	5.018379688	257002_M1_S2	1003.631986	21.08901973	22	60	250	144.5	2571.5	699.5	280	2984.5	2979	6.680332385	3.34355865	5.298322367	-0.094182658	-3.664376301	-0.701026197	0.03195366	0.85581547	0.883341134	0.914876997	0.510556638	0.581518173	0.616071403	-0.872133315	137	345	181	2765	303	3011	0.046735659	0.808833514	0.868742168	0.914148255	0.474879946	0.554258793	0.638565231	-0.83125115	150.2727273	346.7575758	205.0909091	2782	365.6363636	3011.030303	284.592041	298.1250916	338.849884	1
S-3-4	258173-M1-S2	0.1	565879	4903183	967.7540283	4.955284119	32.68572699	294.0522827	0.407570088	-0.913173928	3.770995736	19.38999939	26.51672484	33.87197473	31.97117208	0.098346524	0.02302919	0.026134953	0.025845765	0.398711711	0.297569548	0.213537347	0.16860353	952.3505216	15.40350671	0.403138374	yes	no	31	3172.169922	48.86010742	3.299999952	13.97000027	2151.419922	16.29043157	1217.548775	38	-15	32	213	130	2029	695	297	2991	2982	879	1847	1617	1438	-246	107	130	277	151	2119	722	283	2998	2990	866	2398	1732	1467	-219	24	72	202	150	1775	575	234	2937	2929	844	1901	1434	1232	-161	-86	-42	87	46	1368	367	137	2957	2950	934	1686	984	1025	-84	0.88075	1.958	1441.75	1290.5	-177.5	0.020595972	-0.575808814	-1.278862663	-1.286135887	0.385955803	0.63932848	0.668857038	0.098346524	0.102709353	0.398711711	5.96999979	5.670000076	19.38999939	18.71999931	2.64035368	258173_M1_S2	966.8773922	14.89256074	4.5	52	207.5	140	1902	635	258.5	2974	2966	7.104595737	2.790639299	3.637612475	-0.445773985	-2.309141299	-0.917011714	0.126212397	0.716937363	0.842767298	0.934936345	0.429827124	0.591622233	0.786585391	-0.887129724	107	277	151	2119	283	2998	0.076284946	0.728371759	0.880694734	0.952463538	0.463412837	0.599821443	0.743913003	-0.899425845	110.8918919	269.9189189	137.4594595	2310.837838	244.2162162	2998.837838	257.6816711	234.8843384	233.337738	2
S-7-4	268355-M1-S2	0.04	560966	4899982	683.1607056	2.713935852	17.30659485	119.7221384	-0.49579426	0.86844001	3.916897822	22.47999954	24.575609	30.65091734	32.91896847	0.035775617	0.025973484	0.027360359	0.024596979	0.526473939	0.30434043	0.232015129	0.166826336	619.6753345	63.48537109	0.2978602	yes	no	37	2244.2146	52.91650391	3.690000057	15.73999977	2056.590088	54.01107676	254.2234973	54	78	139	410	296	3025	1325	598	3041	3025	821	1814	2650	2031	-605	219	234	489	311	3313	1413	630	3043	3032	828	2191	2911	2210	-615	116	152	389	275	2963	1179	519	2976	2966	830	1934	2533	2007	-478	28	82	368	279	2974	1246	570	3000	2997	828	1670	2551	2024	-558	0.82675	1.90225	2661.25	2068	-564	-1.16903654	-0.85703335	0.865479274	1.686569501	-1.369599575	0.935031474	0.856677532	0.035775617	0.044788275	0.526473939	10.60999966	9.789999962	22.47999954	22.28000069	4.691470146	268355_M1_S2	684.0366101	16.12895039	97	145.5	399.5	287.5	2999.5	1285.5	584	3020.5	3011	5.538217724	3.989207665	3.989002565	-0.066106177	-3.302920241	-0.639655819	0.089105604	0.480916023	0.749086499	0.775245309	0.052226722	0.299575508	0.41092521	-0.449295133	241	529	430	3148	832	3043	0.063357269	0.64775905	0.803833311	0.860554598	0.30602664	0.442493865	0.559321507	-0.663637295	219.4	464	330.0571429	3037.314286	604.5428571	3038.057143	200.8307037	207.1227722	173.597229	3
S-7-5	268355-M2-S2	0.090909091	560966	4899982	683.1607056	2.713935852	17.30659485	119.7221384	-0.49579426	0.86844001	3.916897822	22.47999954	24.575609	30.65091734	32.91896847	0.035775617	0.025973484	0.027360359	0.024596979	0.526473939	0.30434043	0.232015129	0.166826336	619.6753345	63.48537109	0.2978602	yes	no	37	2244.2146	52.91650391	3.690000057	15.73999977	2056.590088	54.01107676	254.2234973	54	78	139	410	296	3025	1325	598	3041	3025	821	1814	2650	2031	-605	219	234	489	311	3313	1413	630	3043	3032	828	2191	2911	2210	-615	116	152	389	275	2963	1179	519	2976	2966	830	1934	2533	2007	-478	28	82	368	279	2974	1246	570	3000	2997	828	1670	2551	2024	-558	0.82675	1.90225	2661.25	2068	-564	-1.16903654	-0.85703335	0.865479274	1.686569501	-1.369599575	0.935031474	0.856677532	0.035775617	0.044788275	0.526473939	10.60999966	9.789999962	22.47999954	22.28000069	4.691470146	268355_M2_S2	684.0366101	16.12895039	97	145.5	399.5	287.5	2999.5	1285.5	584	3020.5	3011	5.538217724	3.989207665	3.989002565	-0.066106177	-3.302920241	-0.639655819	0.089105604	0.480916023	0.749086499	0.775245309	0.052226722	0.299575508	0.41092521	-0.449295133	241	529	430	3148	832	3043	0.063357269	0.64775905	0.803833311	0.860554598	0.30602664	0.442493865	0.559321507	-0.663637295	219.4	464	330.0571429	3037.314286	604.5428571	3038.057143	200.8307037	207.1227722	173.597229	3
